NRM_REGION,CATCHMENT,MMP_SITE_NAME,DEPTH,SITE_NO,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,SAMPLE_DATE,GROUP_CODE,COVER
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,3,2007,10/06/2007,Hard Coral,32.72
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,3,2007,10/06/2007,Other,10.18
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,3,2007,10/06/2007,Soft Coral,13.45
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,3,2007,10/06/2007,Algae,25.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,3,2007,10/06/2007,Hard Coral,74.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,3,2007,10/06/2007,Other,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,3,2007,10/06/2007,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,4,2008,26/04/2008,Algae,41.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,4,2008,26/04/2008,Hard Coral,37.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,4,2008,26/04/2008,Other,5.63
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,4,2008,26/04/2008,Soft Coral,15.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,4,2008,27/04/2008,Algae,36.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,4,2008,27/04/2008,Hard Coral,63.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,4,2008,27/04/2008,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,4,2008,27/04/2008,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,5,2009,21/05/2009,Algae,32.63
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,5,2009,21/05/2009,Hard Coral,42.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,5,2009,21/05/2009,Other,11.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,5,2009,21/05/2009,Soft Coral,13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,5,2009,22/05/2009,Algae,33.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,5,2009,22/05/2009,Hard Coral,66.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,5,2009,22/05/2009,Other,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,5,2009,22/05/2009,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,6,2010,26/05/2010,Algae,33.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,6,2010,26/05/2010,Hard Coral,41.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,6,2010,26/05/2010,Other,15.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,6,2010,26/05/2010,Soft Coral,10.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,6,2010,26/05/2010,Algae,36.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,6,2010,26/05/2010,Hard Coral,63.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,6,2010,26/05/2010,Other,0.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,6,2010,26/05/2010,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,7,2011,12/05/2011,Algae,82.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,7,2011,12/05/2011,Hard Coral,5.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,7,2011,12/05/2011,Other,12.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,7,2011,12/05/2011,Soft Coral,0.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,7,2011,9/05/2011,Algae,87.17
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,7,2011,9/05/2011,Hard Coral,12.58
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,7,2011,9/05/2011,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,7,2011,9/05/2011,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,8,2012,12/05/2012,Algae,89.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,8,2012,12/05/2012,Hard Coral,2.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,8,2012,12/05/2012,Other,7.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,8,2012,12/05/2012,Soft Coral,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,8,2012,12/05/2012,Algae,92.99
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,8,2012,12/05/2012,Hard Coral,6.89
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,8,2012,12/05/2012,Other,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,8,2012,12/05/2012,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,9,2013,21/05/2013,Algae,90.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,9,2013,21/05/2013,Hard Coral,1.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,9,2013,21/05/2013,Other,7.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,9,2013,21/05/2013,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,9,2013,22/05/2013,Algae,85.35
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,9,2013,22/05/2013,Hard Coral,14.65
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,9,2013,22/05/2013,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,9,2013,22/05/2013,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,10,2014,2/05/2014,Algae,88.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,10,2014,2/05/2014,Hard Coral,2.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,10,2014,2/05/2014,Other,9.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,10,2014,2/05/2014,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,10,2014,2/05/2014,Algae,84.61
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,10,2014,2/05/2014,Hard Coral,15.39
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,10,2014,2/05/2014,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,10,2014,2/05/2014,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,11,2015,10/05/2015,Algae,86.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,11,2015,10/05/2015,Hard Coral,1.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,11,2015,10/05/2015,Other,11.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,11,2015,10/05/2015,Soft Coral,0.5
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,11,2015,11/05/2015,Algae,83.24
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,11,2015,11/05/2015,Hard Coral,16.51
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,11,2015,11/05/2015,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,11,2015,11/05/2015,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,12,2016,24/05/2016,Algae,90.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,12,2016,24/05/2016,Hard Coral,2
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,12,2016,24/05/2016,Other,7.63
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,12,2016,24/05/2016,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,12,2016,24/05/2016,Algae,74.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,12,2016,24/05/2016,Hard Coral,24.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,12,2016,24/05/2016,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,12,2016,24/05/2016,Soft Coral,0.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,13,2017,14/05/2017,Algae,83.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,13,2017,14/05/2017,Hard Coral,4.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,13,2017,14/05/2017,Other,11.38
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,13,2017,14/05/2017,Soft Coral,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,13,2017,15/05/2017,Algae,64.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,13,2017,15/05/2017,Hard Coral,34.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,13,2017,15/05/2017,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,13,2017,15/05/2017,Soft Coral,0.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,14,2018,3/05/2018,Algae,80.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,14,2018,3/05/2018,Hard Coral,8.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,14,2018,3/05/2018,Other,10.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,14,2018,3/05/2018,Soft Coral,0.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,14,2018,3/05/2018,Algae,55.2
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,14,2018,3/05/2018,Hard Coral,42.91
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,14,2018,3/05/2018,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,14,2018,3/05/2018,Soft Coral,1.64
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,16,2020,1/05/2020,Algae,71.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,16,2020,1/05/2020,Hard Coral,15.63
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,16,2020,1/05/2020,Other,11.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,1,-23.21615,150.963783,IN,16,2020,1/05/2020,Soft Coral,0.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,16,2020,1/05/2020,Algae,33.88
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,16,2020,1/05/2020,Hard Coral,60.75
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,16,2020,1/05/2020,Other,1.13
Fitzroy Basin Association,Fitzroy,Keppels South,2,2,-23.202467,150.969783,IN,16,2020,1/05/2020,Soft Coral,4.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,1,2005,11/04/2005,Algae,59.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,1,2005,11/04/2005,Hard Coral,14.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,1,2005,11/04/2005,Other,23.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,1,2005,11/04/2005,Soft Coral,1.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,1,2005,14/04/2005,Algae,18.9
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,1,2005,14/04/2005,Hard Coral,81.1
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,1,2005,14/04/2005,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,1,2005,14/04/2005,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,2,2006,26/10/2006,Algae,58.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,2,2006,26/10/2006,Hard Coral,10.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,2,2006,26/10/2006,Other,29.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,2,2006,26/10/2006,Soft Coral,1.38
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,2,2006,26/10/2006,Algae,33.66
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,2,2006,26/10/2006,Hard Coral,66.21
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,2,2006,26/10/2006,Other,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,2,2006,26/10/2006,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,3,2007,10/06/2007,Algae,68.95
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,3,2007,10/06/2007,Hard Coral,14.04
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,3,2007,10/06/2007,Other,16.01
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,3,2007,10/06/2007,Soft Coral,1
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,3,2007,10/06/2007,Algae,47.38
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,3,2007,10/06/2007,Hard Coral,51.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,3,2007,10/06/2007,Other,0.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,3,2007,10/06/2007,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,4,2008,27/04/2008,Algae,66
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,4,2008,27/04/2008,Hard Coral,14.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,4,2008,27/04/2008,Other,18.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,4,2008,27/04/2008,Soft Coral,0.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,4,2008,27/04/2008,Algae,49.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,4,2008,27/04/2008,Hard Coral,50.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,4,2008,27/04/2008,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,4,2008,27/04/2008,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,5,2009,19/05/2009,Algae,59.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,5,2009,19/05/2009,Hard Coral,17.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,5,2009,19/05/2009,Other,21.38
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,5,2009,19/05/2009,Soft Coral,1.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,5,2009,22/05/2009,Algae,48
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,5,2009,22/05/2009,Hard Coral,51.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,5,2009,22/05/2009,Other,0.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,5,2009,22/05/2009,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,6,2010,26/05/2010,Algae,39.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,6,2010,26/05/2010,Hard Coral,16
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,6,2010,26/05/2010,Other,42.5
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,6,2010,26/05/2010,Soft Coral,1.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,6,2010,26/05/2010,Algae,53
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,6,2010,26/05/2010,Hard Coral,46
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,6,2010,26/05/2010,Other,1
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,6,2010,26/05/2010,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,7,2011,12/05/2011,Algae,55.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,7,2011,12/05/2011,Hard Coral,11.38
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,7,2011,12/05/2011,Other,32
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,7,2011,12/05/2011,Soft Coral,1
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,7,2011,9/05/2011,Algae,55.07
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,7,2011,9/05/2011,Hard Coral,43.43
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,7,2011,9/05/2011,Other,1.5
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,7,2011,9/05/2011,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,8,2012,12/05/2012,Algae,65.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,8,2012,12/05/2012,Hard Coral,7.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,8,2012,12/05/2012,Other,27
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,8,2012,12/05/2012,Soft Coral,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,8,2012,12/05/2012,Algae,55.55
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,8,2012,12/05/2012,Hard Coral,44.19
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,8,2012,12/05/2012,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,8,2012,12/05/2012,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,9,2013,21/05/2013,Algae,55.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,9,2013,21/05/2013,Hard Coral,11.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,9,2013,21/05/2013,Other,32.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,9,2013,21/05/2013,Soft Coral,0.38
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,9,2013,22/05/2013,Algae,57.96
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,9,2013,22/05/2013,Hard Coral,40.79
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,9,2013,22/05/2013,Other,1.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,9,2013,22/05/2013,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,10,2014,2/05/2014,Algae,61.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,10,2014,2/05/2014,Hard Coral,7.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,10,2014,2/05/2014,Other,31.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,10,2014,2/05/2014,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,10,2014,2/05/2014,Algae,59.95
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,10,2014,2/05/2014,Hard Coral,39.42
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,10,2014,2/05/2014,Other,0.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,10,2014,2/05/2014,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,11,2015,10/05/2015,Algae,49.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,11,2015,10/05/2015,Hard Coral,13.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,11,2015,10/05/2015,Other,37.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,11,2015,10/05/2015,Soft Coral,0.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,11,2015,11/05/2015,Algae,54
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,11,2015,11/05/2015,Hard Coral,45.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,11,2015,11/05/2015,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,11,2015,11/05/2015,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,12,2016,24/05/2016,Algae,55
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,12,2016,24/05/2016,Hard Coral,15.5
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,12,2016,24/05/2016,Other,28.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,12,2016,24/05/2016,Soft Coral,1.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,12,2016,24/05/2016,Algae,46
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,12,2016,24/05/2016,Hard Coral,53.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,12,2016,24/05/2016,Other,0.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,12,2016,24/05/2016,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,13,2017,14/05/2017,Algae,44.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,13,2017,14/05/2017,Hard Coral,17.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,13,2017,14/05/2017,Other,36.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,13,2017,14/05/2017,Soft Coral,0.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,13,2017,15/05/2017,Algae,51.5
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,13,2017,15/05/2017,Hard Coral,48.5
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,13,2017,15/05/2017,Other,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,13,2017,15/05/2017,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,14,2018,3/05/2018,Algae,49.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,14,2018,3/05/2018,Hard Coral,16.25
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,14,2018,3/05/2018,Other,33.63
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,14,2018,3/05/2018,Soft Coral,0.88
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,14,2018,3/05/2018,Algae,54.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,14,2018,3/05/2018,Hard Coral,45.13
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,14,2018,3/05/2018,Other,0.75
Fitzroy Basin Association,Fitzroy,Keppels South,5,2,-23.202683,150.969783,IN,14,2018,3/05/2018,Soft Coral,0
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,16,2020,1/05/2020,Algae,44
Fitzroy Basin Association,Fitzroy,Keppels South,5,1,-23.216267,150.9634,IN,16,2020,1/05/2020,Hard Coral,22.88
