0.1,0.88,27,0.001,5,"B fast degradation
slow recovery"
0.1,0.9,27,0.001,5,"B fast degradation
slow recovery"
0.1,0.92,27,0.001,5,"B fast degradation
slow recovery"
0.1,0.94,27,0.001,5,"B fast degradation
slow recovery"
0.1,0.96,28,0.001,5,"B fast degradation
slow recovery"
0.1,0.98,28,0.001,5,"B fast degradation
slow recovery"
0.1,1,28,0.001,5,"B fast degradation
slow recovery"
0.12,0,11,0.001,5,"B fast degradation
slow recovery"
0.12,0.02,11,0.001,5,"B fast degradation
slow recovery"
0.12,0.04,11,0.001,5,"B fast degradation
slow recovery"
0.12,0.06,12,0.001,5,"B fast degradation
slow recovery"
0.12,0.08,13,0.001,5,"B fast degradation
slow recovery"
0.12,0.1,13,0.001,5,"B fast degradation
slow recovery"
0.12,0.12,14,0.001,5,"B fast degradation
slow recovery"
0.12,0.14,15,0.001,5,"B fast degradation
slow recovery"
0.12,0.16,15,0.001,5,"B fast degradation
slow recovery"
0.12,0.18,16,0.001,5,"B fast degradation
slow recovery"
0.12,0.2,16,0.001,5,"B fast degradation
slow recovery"
0.12,0.22,17,0.001,5,"B fast degradation
slow recovery"
0.12,0.24,18,0.001,5,"B fast degradation
slow recovery"
0.12,0.26,18,0.001,5,"B fast degradation
slow recovery"
0.12,0.28,19,0.001,5,"B fast degradation
slow recovery"
0.12,0.3,19,0.001,5,"B fast degradation
slow recovery"
0.12,0.32,20,0.001,5,"B fast degradation
slow recovery"
0.12,0.34,20,0.001,5,"B fast degradation
slow recovery"
0.12,0.36,20,0.001,5,"B fast degradation
slow recovery"
0.12,0.38,21,0.001,5,"B fast degradation
slow recovery"
0.12,0.4,21,0.001,5,"B fast degradation
slow recovery"
0.12,0.42,22,0.001,5,"B fast degradation
slow recovery"
0.12,0.44,22,0.001,5,"B fast degradation
slow recovery"
0.12,0.46,22,0.001,5,"B fast degradation
slow recovery"
0.12,0.48,23,0.001,5,"B fast degradation
slow recovery"
0.12,0.5,23,0.001,5,"B fast degradation
slow recovery"
0.12,0.52,23,0.001,5,"B fast degradation
slow recovery"
0.12,0.54,24,0.001,5,"B fast degradation
slow recovery"
0.12,0.56,24,0.001,5,"B fast degradation
slow recovery"
0.12,0.58,24,0.001,5,"B fast degradation
slow recovery"
0.12,0.6,24,0.001,5,"B fast degradation
slow recovery"
0.12,0.62,25,0.001,5,"B fast degradation
slow recovery"
0.12,0.64,25,0.001,5,"B fast degradation
slow recovery"
0.12,0.66,25,0.001,5,"B fast degradation
slow recovery"
0.12,0.68,25,0.001,5,"B fast degradation
slow recovery"
0.12,0.7,26,0.001,5,"B fast degradation
slow recovery"
0.12,0.72,26,0.001,5,"B fast degradation
slow recovery"
0.12,0.74,26,0.001,5,"B fast degradation
slow recovery"
0.12,0.76,26,0.001,5,"B fast degradation
slow recovery"
0.12,0.78,27,0.001,5,"B fast degradation
slow recovery"
0.12,0.8,27,0.001,5,"B fast degradation
slow recovery"
0.12,0.82,27,0.001,5,"B fast degradation
slow recovery"
0.12,0.84,27,0.001,5,"B fast degradation
slow recovery"
0.12,0.86,27,0.001,5,"B fast degradation
slow recovery"
0.12,0.88,28,0.001,5,"B fast degradation
slow recovery"
0.12,0.9,28,0.001,5,"B fast degradation
slow recovery"
0.12,0.92,28,0.001,5,"B fast degradation
slow recovery"
0.12,0.94,28,0.001,5,"B fast degradation
slow recovery"
0.12,0.96,28,0.001,5,"B fast degradation
slow recovery"
0.12,0.98,28,0.001,5,"B fast degradation
slow recovery"
0.12,1,29,0.001,5,"B fast degradation
slow recovery"
0.14,0,14,0.001,5,"B fast degradation
slow recovery"
0.14,0.02,14,0.001,5,"B fast degradation
slow recovery"
0.14,0.04,14,0.001,5,"B fast degradation
slow recovery"
0.14,0.06,15,0.001,5,"B fast degradation
slow recovery"
0.14,0.08,15,0.001,5,"B fast degradation
slow recovery"
0.14,0.1,16,0.001,5,"B fast degradation
slow recovery"
0.14,0.12,16,0.001,5,"B fast degradation
slow recovery"
0.14,0.14,17,0.001,5,"B fast degradation
slow recovery"
0.14,0.16,17,0.001,5,"B fast degradation
slow recovery"
0.14,0.18,18,0.001,5,"B fast degradation
slow recovery"
0.14,0.2,18,0.001,5,"B fast degradation
slow recovery"
0.14,0.22,19,0.001,5,"B fast degradation
slow recovery"
0.14,0.24,19,0.001,5,"B fast degradation
slow recovery"
0.14,0.26,20,0.001,5,"B fast degradation
slow recovery"
0.14,0.28,20,0.001,5,"B fast degradation
slow recovery"
0.14,0.3,21,0.001,5,"B fast degradation
slow recovery"
0.14,0.32,21,0.001,5,"B fast degradation
slow recovery"
0.14,0.34,21,0.001,5,"B fast degradation
slow recovery"
0.14,0.36,22,0.001,5,"B fast degradation
slow recovery"
0.14,0.38,22,0.001,5,"B fast degradation
slow recovery"
0.14,0.4,23,0.001,5,"B fast degradation
slow recovery"
0.14,0.42,23,0.001,5,"B fast degradation
slow recovery"
0.14,0.44,23,0.001,5,"B fast degradation
slow recovery"
0.14,0.46,23,0.001,5,"B fast degradation
slow recovery"
0.14,0.48,24,0.001,5,"B fast degradation
slow recovery"
0.14,0.5,24,0.001,5,"B fast degradation
slow recovery"
0.14,0.52,24,0.001,5,"B fast degradation
slow recovery"
0.14,0.54,24,0.001,5,"B fast degradation
slow recovery"
0.14,0.56,25,0.001,5,"B fast degradation
slow recovery"
0.14,0.58,25,0.001,5,"B fast degradation
slow recovery"
0.14,0.6,25,0.001,5,"B fast degradation
slow recovery"
0.14,0.62,26,0.001,5,"B fast degradation
slow recovery"
0.14,0.64,26,0.001,5,"B fast degradation
slow recovery"
0.14,0.66,26,0.001,5,"B fast degradation
slow recovery"
0.14,0.68,26,0.001,5,"B fast degradation
slow recovery"
0.14,0.7,26,0.001,5,"B fast degradation
slow recovery"
0.14,0.72,27,0.001,5,"B fast degradation
slow recovery"
0.14,0.74,27,0.001,5,"B fast degradation
slow recovery"
0.14,0.76,27,0.001,5,"B fast degradation
slow recovery"
0.14,0.78,27,0.001,5,"B fast degradation
slow recovery"
0.14,0.8,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.82,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.84,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.86,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.88,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.9,28,0.001,5,"B fast degradation
slow recovery"
0.14,0.92,29,0.001,5,"B fast degradation
slow recovery"
0.14,0.94,29,0.001,5,"B fast degradation
slow recovery"
0.14,0.96,29,0.001,5,"B fast degradation
slow recovery"
0.14,0.98,29,0.001,5,"B fast degradation
slow recovery"
0.14,1,29,0.001,5,"B fast degradation
slow recovery"
0.16,0,16,0.001,5,"B fast degradation
slow recovery"
0.16,0.02,16,0.001,5,"B fast degradation
slow recovery"
0.16,0.04,17,0.001,5,"B fast degradation
slow recovery"
0.16,0.06,17,0.001,5,"B fast degradation
slow recovery"
0.16,0.08,17,0.001,5,"B fast degradation
slow recovery"
0.16,0.1,18,0.001,5,"B fast degradation
slow recovery"
0.16,0.12,18,0.001,5,"B fast degradation
slow recovery"
0.16,0.14,19,0.001,5,"B fast degradation
slow recovery"
0.16,0.16,19,0.001,5,"B fast degradation
slow recovery"
0.16,0.18,19,0.001,5,"B fast degradation
slow recovery"
0.16,0.2,20,0.001,5,"B fast degradation
slow recovery"
0.16,0.22,20,0.001,5,"B fast degradation
slow recovery"
0.16,0.24,21,0.001,5,"B fast degradation
slow recovery"
0.16,0.26,21,0.001,5,"B fast degradation
slow recovery"
0.16,0.28,22,0.001,5,"B fast degradation
slow recovery"
0.16,0.3,22,0.001,5,"B fast degradation
slow recovery"
0.16,0.32,22,0.001,5,"B fast degradation
slow recovery"
0.16,0.34,23,0.001,5,"B fast degradation
slow recovery"
0.16,0.36,23,0.001,5,"B fast degradation
slow recovery"
0.16,0.38,23,0.001,5,"B fast degradation
slow recovery"
0.16,0.4,24,0.001,5,"B fast degradation
slow recovery"
0.16,0.42,24,0.001,5,"B fast degradation
slow recovery"
0.16,0.44,24,0.001,5,"B fast degradation
slow recovery"
0.16,0.46,24,0.001,5,"B fast degradation
slow recovery"
0.16,0.48,25,0.001,5,"B fast degradation
slow recovery"
0.16,0.5,25,0.001,5,"B fast degradation
slow recovery"
0.16,0.52,25,0.001,5,"B fast degradation
slow recovery"
0.16,0.54,25,0.001,5,"B fast degradation
slow recovery"
0.16,0.56,26,0.001,5,"B fast degradation
slow recovery"
0.16,0.58,26,0.001,5,"B fast degradation
slow recovery"
0.16,0.6,26,0.001,5,"B fast degradation
slow recovery"
0.16,0.62,26,0.001,5,"B fast degradation
slow recovery"
0.16,0.64,27,0.001,5,"B fast degradation
slow recovery"
0.16,0.66,27,0.001,5,"B fast degradation
slow recovery"
0.16,0.68,27,0.001,5,"B fast degradation
slow recovery"
0.16,0.7,27,0.001,5,"B fast degradation
slow recovery"
0.16,0.72,27,0.001,5,"B fast degradation
slow recovery"
0.16,0.74,28,0.001,5,"B fast degradation
slow recovery"
0.16,0.76,28,0.001,5,"B fast degradation
slow recovery"
0.16,0.78,28,0.001,5,"B fast degradation
slow recovery"
0.16,0.8,28,0.001,5,"B fast degradation
slow recovery"
0.16,0.82,28,0.001,5,"B fast degradation
slow recovery"
0.16,0.84,29,0.001,5,"B fast degradation
slow recovery"
0.16,0.86,29,0.001,5,"B fast degradation
slow recovery"
0.16,0.88,29,0.001,5,"B fast degradation
slow recovery"
0.16,0.9,29,0.001,5,"B fast degradation
slow recovery"
0.16,0.92,29,0.001,5,"B fast degradation
slow recovery"
0.16,0.94,29,0.001,5,"B fast degradation
slow recovery"
