"","belief_benef_low","belief_benef_high","value_AM_infty","max_invest"
"1007",0.38,0.74,6.47560620689655,29.3818433569672
"1008",0.38,0.76,6.48779034482759,29.626499963589
"1009",0.38,0.78,6.49997448275862,29.8650081772291
"1010",0.38,0.8,6.51215862068965,30.0976694642002
"1011",0.38,0.82,6.52434275862069,30.3247636482241
"1012",0.38,0.84,6.53652689655172,30.5465509337668
"1013",0.38,0.86,6.54871103448276,30.763273698315
"1014",0.38,0.88,6.56089517241379,30.9751580845522
"1015",0.38,0.9,6.57307931034483,31.1824154186577
"1016",0.38,0.92,6.58526344827586,31.3852434770296
"1017",0.38,0.94,6.5974475862069,31.5838276204635
"1018",0.38,0.96,6.60963172413793,31.7783418120901
"1019",0.38,0.98,6.62181586206897,31.9689495330807
"1020",0.38,1,6.634,32.1558046081988
"1021",0.4,0,6.14802844214609,17.8898045948457
"1022",0.4,0.02,6.14802844214609,17.8898045948457
"1023",0.4,0.04,6.14802844214609,17.8898045948457
"1024",0.4,0.06,6.14802844214609,17.8898045948457
"1025",0.4,0.08,6.14802844214609,17.8898045948457
"1026",0.4,0.1,6.14802844214609,17.8898045948457
"1027",0.4,0.12,6.14802844214609,17.8898045948458
"1028",0.4,0.14,6.14802844214609,17.8898045948457
"1029",0.4,0.16,6.1512275862069,18.1057295292148
"1030",0.4,0.18,6.16357931034483,18.8961471281414
"1031",0.4,0.2,6.17593103448276,19.6257701684413
"1032",0.4,0.22,6.18828275862069,20.3032863726356
"1033",0.4,0.24,6.20063448275862,20.9356447564013
"1034",0.4,0.26,6.21298620689655,21.5284907189364
"1035",0.4,0.28,6.22533793103448,22.086473014228
"1036",0.4,0.3,6.23768965517241,22.6134653682042
"1037",0.4,0.32,6.25004137931034,23.1127297271366
"1038",0.4,0.34,6.26239310344828,23.5870386653659
"1039",0.4,0.36,6.27474482758621,24.0387686310919
"1040",0.4,0.38,6.28709655172414,24.4699719893358
"1041",0.4,0.4,6.29944827586207,24.8824333967645
"1042",0.4,0.42,6.3118,25.2777144275603
"1043",0.4,0.44,6.32415172413793,25.6571892714315
"1044",0.4,0.46,6.33650344827586,26.0220735648854
"1045",0.4,0.48,6.34885517241379,26.373447882252
"1046",0.4,0.5,6.36120689655172,26.7122770311516
"1047",0.4,0.52,6.37355862068966,27.0394260206832
"1048",0.4,0.54,6.38591034482759,27.355673367943
"1049",0.4,0.56,6.39826206896552,27.6617222581375
"1050",0.4,0.58,6.41061379310345,27.9582099608087
"1051",0.4,0.6,6.42296551724138,28.2457158192881
"1052",0.4,0.62,6.43531724137931,28.5247680651925
"1053",0.4,0.64,6.44766896551724,28.7958496594033
"1054",0.4,0.66,6.46002068965517,29.0594033217951
"1055",0.4,0.68,6.4723724137931,29.3158358812761
"1056",0.4,0.7,6.48472413793103,29.5655220534658
"1057",0.4,0.72,6.49707586206897,29.8088077340675
"1058",0.4,0.74,6.5094275862069,30.0460128805849
"1059",0.4,0.76,6.52177931034483,30.2774340426252
"1060",0.4,0.78,6.53413103448276,30.5033465909895
"1061",0.4,0.8,6.54648275862069,30.7240066875836
"1062",0.4,0.82,6.55883448275862,30.9396530314872
"1063",0.4,0.84,6.57118620689655,31.1505084110294
"1064",0.4,0.86,6.58353793103448,31.3567810871725
"1065",0.4,0.88,6.59588965517241,31.5586660297375
"1066",0.4,0.9,6.60824137931035,31.7563460248676
"1067",0.4,0.92,6.62059310344828,31.9499926694935
"1068",0.4,0.94,6.63294482758621,32.139767266361
"1069",0.4,0.96,6.64529655172414,32.3258216313187
"1070",0.4,0.98,6.65764827586207,32.5082988229886
"1071",0.4,1,6.67,32.6873338036059
"1072",0.42,0,6.17740788623142,19.7093704721824
"1073",0.42,0.02,6.17740788623142,19.7093704721824
"1074",0.42,0.04,6.17740788623142,19.7093704721825
"1075",0.42,0.06,6.17740788623142,19.7093704721824
"1076",0.42,0.08,6.17740788623142,19.7093704721824
"1077",0.42,0.1,6.17740788623142,19.7093704721824
"1078",0.42,0.12,6.17740788623142,19.7093704721824
"1079",0.42,0.14,6.17740788623142,19.7093704721824
"1080",0.42,0.16,6.18018896551724,19.8648279194925
