"belief_benef_low","belief_benef_high","value_AM_infty","max_invest","policy"
0.18,0.86,7.66575688073395,25.0863780313359,"2-2"
0.18,0.88,7.67422018348624,25.3532731661461,"2-2"
0.18,0.9,7.68268348623853,25.6128679728462,"2-2"
0.18,0.92,7.69114678899083,25.865551210154,"2-2"
0.18,0.94,7.69961009174312,26.1116813870793,"2-2"
0.18,0.96,7.70807339449541,26.3515898220919,"2-2"
0.18,0.98,7.71653669724771,26.5855833250886,"2-2"
0.18,1,7.725,26.8139465566285,"2-2"
0.2,0,7.36,0,"1-1"
0.2,0.02,7.36,0,"1-1"
0.2,0.04,7.36,0,"1-1"
0.2,0.06,7.36,0,"1-1"
0.2,0.08,7.36,0,"1-1"
0.2,0.1,7.36,0,"1-1"
0.2,0.12,7.36,0,"1-1"
0.2,0.14,7.36107798165138,0,"2-2"
0.2,0.16,7.36954128440367,0,"2-2"
0.2,0.18,7.37800458715597,0,"2-2"
0.2,0.2,7.38646788990826,0,"2-2"
0.2,0.22,7.39493119266055,1.95184218469292,"2-2"
0.2,0.24,7.40339449541285,4.63263715667159,"2-2"
0.2,0.26,7.41185779816514,6.72062125701104,"2-2"
0.2,0.28,7.42032110091743,8.43107582724248,"2-2"
0.2,0.3,7.42878440366972,9.87984272303631,"2-2"
0.2,0.32,7.43724770642202,11.1364710566579,"2-2"
0.2,0.34,7.44571100917431,12.2460082006246,"2-2"
0.2,0.36,7.45417431192661,13.2393086881909,"2-2"
0.2,0.38,7.4626376146789,14.1384337847969,"2-2"
0.2,0.4,7.47110091743119,14.959704838944,"2-2"
0.2,0.42,7.47956422018349,15.7155365566308,"2-2"
0.2,0.44,7.48802752293578,16.4155921781608,"2-2"
0.2,0.46,7.49649082568808,17.0675409148312,"2-2"
0.2,0.48,7.50495412844037,17.6775714460774,"2-2"
0.2,0.5,7.51341743119266,18.2507500743882,"2-2"
0.2,0.52,7.52188073394496,18.7912767275863,"2-2"
0.2,0.54,7.53034403669725,19.3026718926973,"2-2"
0.2,0.56,7.53880733944954,19.787915702446,"2-2"
0.2,0.58,7.54727064220184,20.2495531577791,"2-2"
0.2,0.6,7.55573394495413,20.6897749226852,"2-2"
0.2,0.62,7.56419724770642,21.1104801955805,"2-2"
0.2,0.64,7.57266055045872,21.5133262265786,"2-2"
0.2,0.66,7.58112385321101,21.899767746151,"2-2"
0.2,0.68,7.5895871559633,22.2710886754411,"2-2"
0.2,0.7,7.5980504587156,22.6284278632134,"2-2"
0.2,0.72,7.60651376146789,22.9728001508191,"2-2"
0.2,0.74,7.61497706422019,23.3051137473411,"2-2"
0.2,0.76,7.62344036697248,23.6261846643259,"2-2"
0.2,0.78,7.63190366972477,23.9367487877362,"2-2"
0.2,0.8,7.64036697247707,24.2374720365574,"2-2"
0.2,0.82,7.64883027522936,24.5289589608105,"2-2"
0.2,0.84,7.65729357798165,24.8117600581106,"2-2"
0.2,0.86,7.66575688073395,25.0863780313359,"2-2"
0.2,0.88,7.67422018348624,25.3532731661461,"2-2"
0.2,0.9,7.68268348623853,25.6128679728463,"2-2"
0.2,0.92,7.69114678899083,25.865551210154,"2-2"
0.2,0.94,7.69961009174312,26.1116813870793,"2-2"
0.2,0.96,7.70807339449541,26.3515898220919,"2-2"
0.2,0.98,7.71653669724771,26.5855833250886,"2-2"
0.2,1,7.725,26.8139465566285,"2-2"
0.22,0,7.36,0,"1-1"
0.22,0.02,7.36,0,"1-1"
0.22,0.04,7.36,0,"1-1"
0.22,0.06,7.36,0,"1-1"
0.22,0.08,7.36,0,"1-1"
0.22,0.1,7.36,0,"1-1"
0.22,0.12,7.36,0,"1-1"
0.22,0.14,7.36107798165138,0,"2-2"
0.22,0.16,7.36954128440367,0,"2-2"
0.22,0.18,7.37800458715597,0,"2-2"
0.22,0.2,7.38646788990826,0,"2-2"
0.22,0.22,7.39493119266055,1.95184218469292,"2-2"
0.22,0.24,7.40339449541285,4.63263715667159,"2-2"
0.22,0.26,7.41185779816514,6.72062125701104,"2-2"
0.22,0.28,7.42032110091743,8.43107582724276,"2-2"
0.22,0.3,7.42878440366973,9.8798427230368,"2-2"
0.22,0.32,7.43724770642202,11.1364710566579,"2-2"
0.22,0.34,7.44571100917431,12.2460082006246,"2-2"
0.22,0.36,7.45417431192661,13.2393086881909,"2-2"
0.22,0.38,7.4626376146789,14.138433784797,"2-2"
0.22,0.4,7.47110091743119,14.959704838944,"2-2"
0.22,0.42,7.47956422018349,15.7155365566308,"2-2"
0.22,0.44,7.48802752293578,16.4155921781608,"2-2"
0.22,0.46,7.49649082568807,17.067540914831,"2-2"
0.22,0.48,7.50495412844037,17.6775714460774,"2-2"
0.22,0.5,7.51341743119266,18.2507500743882,"2-2"
0.22,0.52,7.52188073394496,18.7912767275863,"2-2"
0.22,0.54,7.53034403669725,19.3026718926973,"2-2"
0.22,0.56,7.53880733944954,19.787915702446,"2-2"
0.22,0.58,7.54727064220184,20.2495531577791,"2-2"
0.22,0.6,7.55573394495413,20.6897749226851,"2-2"
0.22,0.62,7.56419724770642,21.1104801955804,"2-2"
0.22,0.64,7.57266055045872,21.5133262265786,"2-2"
0.22,0.66,7.58112385321101,21.899767746151,"2-2"
0.22,0.68,7.5895871559633,22.2710886754411,"2-2"
0.22,0.7,7.5980504587156,22.6284278632134,"2-2"
0.22,0.72,7.60651376146789,22.9728001508192,"2-2"
0.22,0.74,7.61497706422019,23.3051137473412,"2-2"
0.22,0.76,7.62344036697248,23.6261846643258,"2-2"
0.22,0.78,7.63190366972477,23.9367487877362,"2-2"
0.22,0.8,7.64036697247707,24.2374720365574,"2-2"
0.22,0.82,7.64883027522936,24.5289589608105,"2-2"
0.22,0.84,7.65729357798165,24.8117600581105,"2-2"
0.22,0.86,7.66575688073395,25.0863780313359,"2-2"
0.22,0.88,7.67422018348624,25.3532731661461,"2-2"
0.22,0.9,7.68268348623853,25.6128679728462,"2-2"
0.22,0.92,7.69114678899083,25.8655512101541,"2-2"
0.22,0.94,7.69961009174312,26.1116813870793,"2-2"
0.22,0.96,7.70807339449541,26.3515898220919,"2-2"
0.22,0.98,7.71653669724771,26.5855833250886,"2-2"
0.22,1,7.725,26.8139465566284,"2-2"
0.24,0,7.36,0,"1-1"
0.24,0.02,7.36,0,"1-1"
0.24,0.04,7.36,0,"1-1"
0.24,0.06,7.36,0,"1-1"
0.24,0.08,7.36,0,"1-1"
0.24,0.1,7.36,0,"1-1"
0.24,0.12,7.36,0,"1-1"
0.24,0.14,7.36107798165138,0,"2-2"
0.24,0.16,7.36954128440367,0,"2-2"
0.24,0.18,7.37800458715596,0,"2-2"
0.24,0.2,7.38646788990826,0,"2-2"
0.24,0.22,7.39493119266055,1.95184218469292,"2-2"
0.24,0.24,7.40339449541285,4.63263715667159,"2-2"
0.24,0.26,7.41185779816514,6.72062125701104,"2-2"
0.24,0.28,7.42032110091743,8.43107582724248,"2-2"
0.24,0.3,7.42878440366973,9.8798427230368,"2-2"
0.24,0.32,7.43724770642202,11.1364710566579,"2-2"
0.24,0.34,7.44571100917431,12.2460082006244,"2-2"
0.24,0.36,7.45417431192661,13.2393086881907,"2-2"
0.24,0.38,7.4626376146789,14.1384337847969,"2-2"
0.24,0.4,7.47110091743119,14.959704838944,"2-2"
0.24,0.42,7.47956422018349,15.7155365566308,"2-2"
0.24,0.44,7.48802752293578,16.4155921781608,"2-2"
0.24,0.46,7.49649082568808,17.0675409148312,"2-2"
0.24,0.48,7.50495412844037,17.6775714460773,"2-2"
0.24,0.5,7.51341743119266,18.2507500743882,"2-2"
0.24,0.52,7.52188073394495,18.7912767275863,"2-2"
0.24,0.54,7.53034403669725,19.3026718926973,"2-2"
0.24,0.56,7.53880733944954,19.787915702446,"2-2"
0.24,0.58,7.54727064220184,20.2495531577791,"2-2"
0.24,0.6,7.55573394495413,20.6897749226852,"2-2"
0.24,0.62,7.56419724770642,21.1104801955805,"2-2"
0.24,0.64,7.57266055045872,21.5133262265786,"2-2"
0.24,0.66,7.58112385321101,21.8997677461509,"2-2"
0.24,0.68,7.5895871559633,22.2710886754411,"2-2"
0.24,0.7,7.5980504587156,22.6284278632134,"2-2"
0.24,0.72,7.60651376146789,22.9728001508191,"2-2"
0.24,0.74,7.61497706422018,23.3051137473411,"2-2"
0.24,0.76,7.62344036697248,23.6261846643258,"2-2"
0.24,0.78,7.63190366972477,23.9367487877362,"2-2"
0.24,0.8,7.64036697247707,24.2374720365574,"2-2"
0.24,0.82,7.64883027522936,24.5289589608105,"2-2"
0.24,0.84,7.65729357798165,24.8117600581105,"2-2"
0.24,0.86,7.66575688073395,25.0863780313359,"2-2"
0.24,0.88,7.67422018348624,25.3532731661461,"2-2"
0.24,0.9,7.68268348623853,25.6128679728462,"2-2"
0.24,0.92,7.69114678899083,25.865551210154,"2-2"
0.24,0.94,7.69961009174312,26.1116813870793,"2-2"
0.24,0.96,7.70807339449541,26.3515898220919,"2-2"
0.24,0.98,7.71653669724771,26.5855833250886,"2-2"
0.24,1,7.725,26.8139465566284,"2-2"
0.26,0,7.36,0,"1-1"
0.26,0.02,7.36,0,"1-1"
0.26,0.04,7.36,0,"1-1"
0.26,0.06,7.36,0,"1-1"
0.26,0.08,7.36,0,"1-1"
0.26,0.1,7.36,0,"1-1"
0.26,0.12,7.36,0,"1-1"
0.26,0.14,7.36107798165138,0,"2-2"
0.26,0.16,7.36954128440367,0,"2-2"
0.26,0.18,7.37800458715596,0,"2-2"
0.26,0.2,7.38646788990826,0,"2-2"
0.26,0.22,7.39493119266055,1.95184218469349,"2-2"
0.26,0.24,7.40339449541284,4.63263715667116,"2-2"
0.26,0.26,7.41185779816514,6.72062125701104,"2-2"
0.26,0.28,7.42032110091743,8.43107582724248,"2-2"
0.26,0.3,7.42878440366973,9.8798427230368,"2-2"
0.26,0.32,7.43724770642202,11.1364710566579,"2-2"
0.26,0.34,7.44571100917431,12.2460082006246,"2-2"
0.26,0.36,7.45417431192661,13.2393086881909,"2-2"
0.26,0.38,7.4626376146789,14.1384337847969,"2-2"
0.26,0.4,7.47110091743119,14.959704838944,"2-2"
0.26,0.42,7.47956422018349,15.7155365566308,"2-2"
0.26,0.44,7.48802752293578,16.4155921781608,"2-2"
0.26,0.46,7.49649082568808,17.0675409148312,"2-2"
0.26,0.48,7.50495412844037,17.6775714460773,"2-2"
0.26,0.5,7.51341743119266,18.2507500743882,"2-2"
0.26,0.52,7.52188073394495,18.7912767275863,"2-2"
0.26,0.54,7.53034403669725,19.3026718926973,"2-2"
0.26,0.56,7.53880733944954,19.787915702446,"2-2"
0.26,0.58,7.54727064220184,20.2495531577791,"2-2"
0.26,0.6,7.55573394495413,20.6897749226852,"2-2"
0.26,0.62,7.56419724770642,21.1104801955804,"2-2"
0.26,0.64,7.57266055045872,21.5133262265786,"2-2"
0.26,0.66,7.58112385321101,21.8997677461509,"2-2"
0.26,0.68,7.5895871559633,22.271088675441,"2-2"
0.26,0.7,7.5980504587156,22.6284278632134,"2-2"
0.26,0.72,7.60651376146789,22.9728001508191,"2-2"
0.26,0.74,7.61497706422018,23.3051137473411,"2-2"
0.26,0.76,7.62344036697248,23.6261846643258,"2-2"
0.26,0.78,7.63190366972477,23.9367487877362,"2-2"
0.26,0.8,7.64036697247707,24.2374720365574,"2-2"
0.26,0.82,7.64883027522936,24.5289589608105,"2-2"
0.26,0.84,7.65729357798165,24.8117600581105,"2-2"
0.26,0.86,7.66575688073395,25.0863780313359,"2-2"
0.26,0.88,7.67422018348624,25.353273166146,"2-2"
0.26,0.9,7.68268348623853,25.6128679728462,"2-2"
0.26,0.92,7.69114678899083,25.8655512101541,"2-2"
0.26,0.94,7.69961009174312,26.1116813870793,"2-2"
0.26,0.96,7.70807339449541,26.3515898220919,"2-2"
0.26,0.98,7.71653669724771,26.5855833250885,"2-2"
0.26,1,7.725,26.8139465566284,"2-2"
0.28,0,7.36,0,"1-1"
0.28,0.02,7.36,0,"1-1"
0.28,0.04,7.36,0,"1-1"
0.28,0.06,7.36,0,"1-1"
0.28,0.08,7.36,0,"1-1"
0.28,0.1,7.36,0,"1-1"
0.28,0.12,7.36,0,"1-1"
0.28,0.14,7.36107798165138,0,"2-2"
0.28,0.16,7.36954128440367,0,"2-2"
0.28,0.18,7.37800458715596,0,"2-2"
0.28,0.2,7.38646788990826,0,"2-2"
0.28,0.22,7.39493119266055,1.95184218469349,"2-2"
0.28,0.24,7.40339449541285,4.63263715667159,"2-2"
0.28,0.26,7.41185779816514,6.7206212570107,"2-2"
0.28,0.28,7.42032110091743,8.43107582724248,"2-2"
0.28,0.3,7.42878440366973,9.8798427230368,"2-2"
0.28,0.32,7.43724770642202,11.1364710566579,"2-2"
0.28,0.34,7.44571100917431,12.2460082006246,"2-2"
0.28,0.36,7.45417431192661,13.2393086881909,"2-2"
0.28,0.38,7.4626376146789,14.1384337847969,"2-2"
0.28,0.4,7.47110091743119,14.959704838944,"2-2"
0.28,0.42,7.47956422018349,15.7155365566308,"2-2"
0.28,0.44,7.48802752293578,16.4155921781608,"2-2"
0.28,0.46,7.49649082568808,17.0675409148312,"2-2"
0.28,0.48,7.50495412844037,17.6775714460774,"2-2"
0.28,0.5,7.51341743119266,18.2507500743883,"2-2"
0.28,0.52,7.52188073394495,18.7912767275863,"2-2"
0.28,0.54,7.53034403669725,19.3026718926973,"2-2"
0.28,0.56,7.53880733944954,19.787915702446,"2-2"
0.28,0.58,7.54727064220184,20.2495531577791,"2-2"
0.28,0.6,7.55573394495413,20.6897749226851,"2-2"
0.28,0.62,7.56419724770642,21.1104801955804,"2-2"
0.28,0.64,7.57266055045872,21.5133262265786,"2-2"
0.28,0.66,7.58112385321101,21.899767746151,"2-2"
0.28,0.68,7.5895871559633,22.2710886754411,"2-2"
0.28,0.7,7.5980504587156,22.6284278632134,"2-2"
0.28,0.72,7.60651376146789,22.9728001508191,"2-2"
0.28,0.74,7.61497706422018,23.3051137473411,"2-2"
0.28,0.76,7.62344036697248,23.6261846643258,"2-2"
0.28,0.78,7.63190366972477,23.9367487877362,"2-2"
0.28,0.8,7.64036697247707,24.2374720365574,"2-2"
0.28,0.82,7.64883027522936,24.5289589608105,"2-2"
0.28,0.84,7.65729357798165,24.8117600581105,"2-2"
0.28,0.86,7.66575688073395,25.0863780313359,"2-2"
0.28,0.88,7.67422018348624,25.3532731661461,"2-2"
0.28,0.9,7.68268348623853,25.6128679728462,"2-2"
0.28,0.92,7.69114678899083,25.8655512101541,"2-2"
0.28,0.94,7.69961009174312,26.1116813870793,"2-2"
0.28,0.96,7.70807339449541,26.3515898220919,"2-2"
0.28,0.98,7.71653669724771,26.5855833250885,"2-2"
0.28,1,7.725,26.8139465566284,"2-2"
0.3,0,7.3710407239819,0,"3-3"
0.3,0.02,7.3710407239819,0,"3-3"
0.3,0.04,7.3710407239819,0,"3-3"
0.3,0.06,7.3710407239819,0,"3-3"
0.3,0.08,7.3710407239819,0,"3-3"
0.3,0.1,7.3710407239819,0,"3-3"
0.3,0.12,7.3710407239819,0,"3-3"
0.3,0.14,7.3710407239819,0,"3-3"
0.3,0.16,7.37723765517242,0,"4-4"
0.3,0.18,7.38483675862069,0,"4-4"
0.3,0.2,7.39243586206897,0.991528190181599,"4-4"
0.3,0.22,7.40003496551724,3.6571099860555,"4-4"
0.3,0.24,7.40763406896552,5.73587747064552,"4-4"
0.3,0.26,7.41523317241379,7.44015021502475,"4-4"
0.3,0.28,7.42283227586207,8.88448305044724,"4-4"
0.3,0.3,7.43043137931035,10.1377756818839,"4-4"
0.3,0.32,7.43803048275862,11.2447123472272,"4-4"
0.3,0.34,7.44587497488137,12.2662735322319,"2-4"
0.3,0.36,7.45419149079405,13.2412227863888,"2-4"
0.3,0.38,7.4626376146789,14.1384337847969,"2-2"
0.3,0.4,7.47110091743119,14.959704838944,"2-2"
0.3,0.42,7.47956422018349,15.7155365566308,"2-2"
0.3,0.44,7.48802752293578,16.4155921781608,"2-2"
0.3,0.46,7.49649082568807,17.067540914831,"2-2"
0.3,0.48,7.50495412844037,17.6775714460773,"2-2"
0.3,0.5,7.51341743119266,18.2507500743882,"2-2"
0.3,0.52,7.52188073394495,18.7912767275862,"2-2"
0.3,0.54,7.53034403669725,19.3026718926972,"2-2"
0.3,0.56,7.53880733944954,19.787915702446,"2-2"
0.3,0.58,7.54727064220184,20.2495531577791,"2-2"
0.3,0.6,7.55573394495413,20.6897749226851,"2-2"
0.3,0.62,7.56419724770642,21.1104801955804,"2-2"
0.3,0.64,7.57266055045872,21.5133262265786,"2-2"
0.3,0.66,7.58112385321101,21.8997677461509,"2-2"
0.3,0.68,7.5895871559633,22.271088675441,"2-2"
0.3,0.7,7.5980504587156,22.6284278632134,"2-2"
0.3,0.72,7.60651376146789,22.9728001508191,"2-2"
0.3,0.74,7.61497706422019,23.3051137473411,"2-2"
0.3,0.76,7.62344036697248,23.6261846643258,"2-2"
0.3,0.78,7.63190366972477,23.9367487877362,"2-2"
0.3,0.8,7.64036697247706,24.2374720365573,"2-2"
0.3,0.82,7.64883027522936,24.5289589608105,"2-2"
0.3,0.84,7.65729357798165,24.8117600581105,"2-2"
0.3,0.86,7.66575688073395,25.0863780313358,"2-2"
0.3,0.88,7.67422018348624,25.3532731661461,"2-2"
0.3,0.9,7.68268348623853,25.6128679728462,"2-2"
0.3,0.92,7.69114678899083,25.865551210154,"2-2"
0.3,0.94,7.69961009174312,26.1116813870793,"2-2"
0.3,0.96,7.70807339449541,26.3515898220918,"2-2"
0.3,0.98,7.71653669724771,26.5855833250885,"2-2"
0.3,1,7.725,26.8139465566284,"2-2"
0.32,0,7.39035552682612,0,"3-3"
0.32,0.02,7.39035552682612,0,"3-3"
0.32,0.04,7.39035552682611,0,"3-3"
0.32,0.06,7.39035552682611,0,"3-3"
0.32,0.08,7.39035552682612,0,"3-3"
0.32,0.1,7.39035552682612,0,"3-3"
0.32,0.12,7.39035552682611,0,"3-3"
0.32,0.14,7.39035552682612,0,"3-3"
0.32,0.16,7.39635216551724,2.45819040703765,"4-4"
0.32,0.18,7.40406187586207,4.81503800932898,"4-4"
0.32,0.2,7.4117715862069,6.7015096615908,"4-4"
0.32,0.22,7.41948129655173,8.27447931608286,"4-4"
0.32,0.24,7.42719100689655,9.62344689531176,"4-4"
0.32,0.26,7.43490071724138,10.8043304771413,"4-4"
0.32,0.28,7.44261042758621,11.8544142674064,"4-4"
0.32,0.3,7.45032013793104,12.7998062809946,"4-4"
0.32,0.32,7.45802984827586,13.6595021729263,"4-4"
0.32,0.34,7.46573955862069,14.447754934801,"4-4"
0.32,0.36,7.47344926896552,15.1755331138701,"4-4"
0.32,0.38,7.48115897931035,15.8514583731204,"4-4"
0.32,0.4,7.48886868965517,16.482430682024,"4-4"
0.32,0.42,7.4965784,17.0740582610905,"4-4"
0.32,0.44,7.50428811034483,17.6309611684583,"4-4"
0.32,0.46,7.51199782068966,18.1569906282528,"4-4"
0.32,0.48,7.51970753103448,18.6553906933119,"4-4"
0.32,0.5,7.52741724137931,19.1289195306301,"4-4"
0.32,0.52,7.53512695172414,19.5799418576064,"4-4"
0.32,0.54,7.54283666206897,20.0105003910449,"4-4"
0.32,0.56,7.55054637241379,20.4223717794628,"4-4"
0.32,0.58,7.55825608275862,20.817110894681,"4-4"
0.32,0.6,7.56596579310345,21.1960862741092,"4-4"
0.32,0.62,7.57367550344828,21.5605087541286,"4-4"
0.32,0.64,7.5813852137931,21.9114548063504,"4-4"
0.32,0.66,7.58909492413793,22.2498857108653,"4-4"
0.32,0.68,7.59680463448276,22.5766634270455,"4-4"
0.32,0.7,7.60451434482759,22.8925638218155,"4-4"
0.32,0.72,7.61222405517241,23.1982877664057,"4-4"
0.32,0.74,7.61993376551724,23.4944705009056,"4-4"
0.32,0.76,7.62764347586207,23.7816895812908,"4-4"
0.32,0.78,7.6353531862069,24.0604716588646,"4-4"
0.32,0.8,7.64306289655172,24.3312982921015,"4-4"
0.32,0.82,7.65077260689655,24.5946109520259,"4-4"
0.32,0.84,7.65848231724138,24.8508153517959,"4-4"
0.32,0.86,7.66619202758621,25.1002852071087,"4-4"
0.32,0.88,7.67424052935147,25.3539058264015,"2-4"
0.32,0.9,7.68268348623853,25.6128679728462,"2-2"
0.32,0.92,7.69114678899083,25.865551210154,"2-2"
0.32,0.94,7.69961009174312,26.1116813870793,"2-2"
0.32,0.96,7.70807339449541,26.3515898220919,"2-2"
0.32,0.98,7.71653669724771,26.5855833250885,"2-2"
0.32,1,7.725,26.8139465566284,"2-2"
0.34,0,7.40967032967033,6.22338764148174,"3-3"
0.34,0.02,7.40967032967033,6.22338764148174,"3-3"
0.34,0.04,7.40967032967033,6.22338764148174,"3-3"
0.34,0.06,7.40967032967033,6.22338764148138,"3-3"
0.34,0.08,7.40967032967033,6.22338764148174,"3-3"
0.34,0.1,7.40967032967033,6.22338764148174,"3-3"
0.34,0.12,7.40967032967033,6.22338764148174,"3-3"
0.34,0.14,7.40967032967033,6.22338764148174,"3-3"
0.34,0.16,7.41546667586207,7.48796556091895,"4-4"
0.34,0.18,7.42328699310345,8.96431798795997,"4-4"
0.34,0.2,7.43110731034483,10.2416374803021,"4-4"
0.34,0.22,7.43892762758621,11.3672689744083,"4-4"
0.34,0.24,7.44674794482759,12.3734457321174,"4-4"
0.34,0.26,7.45456826206897,13.2831064902331,"4-4"
0.34,0.28,7.46238857931035,14.1131576327137,"4-4"
0.34,0.3,7.47020889655172,14.8764189219202,"4-4"
0.34,0.32,7.4780292137931,15.5828429435313,"4-4"
0.34,0.34,7.48584953103448,16.2403111077388,"4-4"
0.34,0.36,7.49366984827586,16.8551712511855,"4-4"
0.34,0.38,7.50149016551724,17.4326113902193,"4-4"
0.34,0.4,7.50931048275862,17.9769261227253,"4-4"
0.34,0.42,7.5171308,18.4917106778793,"4-4"
0.34,0.44,7.52495111724138,18.9800049840137,"4-4"
0.34,0.46,7.53277143448276,19.4444024494219,"4-4"
0.34,0.48,7.54059175172414,19.8871333451285,"4-4"
0.34,0.5,7.54841206896552,20.3101295891765,"4-4"
0.34,0.52,7.5562323862069,20.7150756986234,"4-4"
0.34,0.54,7.56405270344828,21.103449308627,"4-4"
0.34,0.56,7.57187302068966,21.4765537215741,"4-4"
0.34,0.58,7.57969333793103,21.8355442964556,"4-4"
0.34,0.6,7.58751365517241,22.1814500264672,"4-4"
0.34,0.62,7.59533397241379,22.5151913207358,"4-4"
0.34,0.64,7.60315428965517,22.8375947643228,"4-4"
0.34,0.66,7.61097460689655,23.1494054524983,"4-4"
0.34,0.68,7.61879492413793,23.4512973624877,"4-4"
0.34,0.7,7.62661524137931,23.7438821258746,"4-4"
0.34,0.72,7.63443555862069,24.0277164887773,"4-4"
0.34,0.74,7.64225587586207,24.3033086885173,"4-4"
0.34,0.76,7.65007619310345,24.5711239303055,"4-4"
0.34,0.78,7.65789651034483,24.8315891121933,"4-4"
0.34,0.8,7.66571682758621,25.0850969188099,"4-4"
0.34,0.82,7.67353714482759,25.3320093824465,"4-4"
0.34,0.84,7.68135746206896,25.5726609925503,"4-4"
0.34,0.86,7.68917777931034,25.8073614206523,"4-4"
0.34,0.88,7.69699809655172,26.0363979164268,"4-4"
0.34,0.9,7.7048184137931,26.2600374213918,"4-4"
0.34,0.92,7.71263873103448,26.4785284392619,"4-4"
0.34,0.94,7.72045904827586,26.6921026958159,"4-4"
0.34,0.96,7.72827936551724,26.9009766160825,"4-4"
0.34,0.98,7.73609968275862,27.1053526424494,"4-4"
0.34,1,7.74392,27.305420413822,"4-4"
0.36,0,7.42898513251455,9.91165655129997,"3-3"
0.36,0.02,7.42898513251454,9.91165655129948,"3-3"
0.36,0.04,7.42898513251455,9.91165655129972,"3-3"
0.36,0.06,7.42898513251455,9.91165655129972,"3-3"
0.36,0.08,7.42898513251455,9.91165655129997,"3-3"
0.36,0.1,7.42898513251455,9.91165655129997,"3-3"
0.36,0.12,7.42898513251455,9.91165655129997,"3-3"
0.36,0.14,7.42898513251455,9.91165655129997,"3-3"
0.36,0.16,7.4345811862069,10.7581987169335,"4-4"
0.36,0.18,7.44251211034483,11.8417289117134,"4-4"
0.36,0.2,7.45044303448276,12.8141392361506,"4-4"
0.36,0.22,7.45837395862069,13.6961160954451,"4-4"
0.36,0.24,7.46630488275862,14.5030580581558,"4-4"
0.36,0.26,7.47423580689655,15.246737426028,"4-4"
0.36,0.28,7.48216673103448,15.9363564406517,"4-4"
0.36,0.3,7.49009765517241,16.579244908806,"4-4"
0.36,0.32,7.49802857931035,17.181336089132,"4-4"
0.36,0.34,7.50595950344828,17.7475003834609,"4-4"
0.36,0.36,7.51389042758621,18.2817849560335,"4-4"
0.36,0.38,7.52182135172414,18.7875894133725,"4-4"
0.36,0.4,7.52975227586207,19.2677969853483,"4-4"
0.36,0.42,7.5376832,19.724874083341,"4-4"
0.36,0.44,7.54561412413793,20.160946964013,"4-4"
0.36,0.46,7.55354504827586,20.5778615396221,"4-4"
0.36,0.48,7.56147597241379,20.9772305942511,"4-4"
0.36,0.5,7.56940689655173,21.3604714600491,"4-4"
0.36,0.52,7.57733782068966,21.728836376973,"4-4"
0.36,0.54,7.58526874482759,22.0834371774633,"4-4"
0.36,0.56,7.59319966896552,22.4252655232995,"4-4"
0.36,0.58,7.60113059310345,22.7552096229932,"4-4"
0.36,0.6,7.60906151724138,23.074068139599,"4-4"
0.36,0.62,7.61699244137931,23.3825618371868,"4-4"
0.36,0.64,7.62492336551724,23.681343393335,"4-4"
0.36,0.66,7.63285428965517,23.971005713647,"4-4"
0.36,0.68,7.6407852137931,24.252089014597,"4-4"
0.36,0.7,7.64871613793103,24.5250868873645,"4-4"
0.36,0.72,7.65664706206897,24.790451513675,"4-4"
0.36,0.74,7.6645779862069,25.0485981720868,"4-4"
0.36,0.76,7.67250891034483,25.2999091474964,"4-4"
0.36,0.78,7.68043983448276,25.5447371362594,"4-4"
0.36,0.8,7.68837075862069,25.7834082230538,"4-4"
0.36,0.82,7.69630168275862,26.0162244925388,"4-4"
0.36,0.84,7.70423260689655,26.2434663282861,"4-4"
0.36,0.86,7.71216353103448,26.4653944428727,"4-4"
0.36,0.88,7.72009445517241,26.6822516759992,"4-4"
0.36,0.9,7.72802537931035,26.8942645917335,"4-4"
0.36,0.92,7.73595630344828,27.1016449012212,"4-4"
0.36,0.94,7.74388722758621,27.3045907332593,"4-4"
0.36,0.96,7.75181815172414,27.5032877718475,"4-4"
0.36,0.98,7.75974907586207,27.6979102770883,"4-4"
0.36,1,7.76768,27.8886220035003,"4-4"
0.38,0,7.44829993535876,12.5610415856942,"3-3"
0.38,0.02,7.44829993535876,12.5610415856944,"3-3"
0.38,0.04,7.44829993535876,12.5610415856942,"3-3"
0.38,0.06,7.44829993535876,12.5610415856942,"3-3"
0.38,0.08,7.44829993535876,12.5610415856942,"3-3"
0.38,0.1,7.44829993535876,12.5610415856944,"3-3"
0.38,0.12,7.44829993535876,12.5610415856942,"3-3"
0.38,0.14,7.44829993535876,12.5610415856942,"3-3"
0.38,0.16,7.45369569655172,13.1858247726195,"4-4"
0.38,0.18,7.46173722758621,14.0467278465272,"4-4"
0.38,0.2,7.46977875862069,14.8359952575962,"4-4"
0.38,0.22,7.47782028965517,15.5646382117025,"4-4"
0.38,0.24,7.48586182068966,16.2413092949442,"4-4"
0.38,0.26,7.49390335172414,16.872931440294,"4-4"
0.38,0.28,7.50194488275862,17.4651302783209,"4-4"
0.38,0.3,7.5099864137931,18.0225393068587,"4-4"
0.38,0.32,7.51802794482759,18.5490202901195,"4-4"
0.38,0.34,7.52606947586207,19.0478256633864,"4-4"
0.38,0.36,7.53411100689655,19.5217203436863,"4-4"
0.38,0.38,7.54215253793104,19.9730745449639,"4-4"
0.38,0.4,7.55019406896552,20.4039355051395,"4-4"
0.38,0.42,7.5582356,20.8160836256037,"4-4"
